0000000651,scans,0000000134,DataLength
01:51:27,   6687415,  1.47888e-05,  2.64718e-08,  1.35271e-06,  2.00632e-09,  1.42720e-07,  1.71550e-06,  3.86373e-07,  1.84590e-09,
01:52:23,   6743292,  1.48362e-05,  2.61879e-08,  1.35121e-06,  2.02492e-09,  1.43011e-07,  1.72191e-06,  3.86873e-07,  1.82136e-09,
01:53:19,   6799168,  1.48453e-05,  2.71554e-08,  1.35121e-06,  2.00731e-09,  1.42845e-07,  1.71231e-06,  3.86624e-07,  1.82961e-09,
01:54:15,   6855045,  1.48286e-05,  2.66284e-08,  1.35718e-06,  2.01807e-09,  1.42424e-07,  1.71743e-06,  3.87249e-07,  1.80622e-09,
01:55:10,   6910922,  1.48163e-05,  2.61682e-08,  1.35718e-06,  1.97990e-09,  1.42814e-07,  1.71680e-06,  3.87249e-07,  1.79138e-09,
01:56:06,   6966798,  1.48270e-05,  2.69856e-08,  1.35121e-06,  2.01807e-09,  1.42455e-07,  1.71807e-06,  3.86249e-07,  1.77619e-09,
01:57:02,   7022653,  1.47003e-05,  2.63614e-08,  1.35271e-06,  1.99458e-09,  1.42066e-07,  1.72063e-06,  3.86373e-07,  1.81519e-09,
01:57:58,   7078530,  1.47889e-05,  2.66602e-08,  1.35718e-06,  1.99849e-09,  1.42201e-07,  1.72063e-06,  3.87249e-07,  1.81214e-09,
01:58:54,   7134407,  1.47293e-05,  2.71057e-08,  1.35569e-06,  1.97500e-09,  1.42720e-07,  1.72064e-06,  3.87374e-07,  1.81116e-09,
01:59:50,   7190283,  1.47675e-05,  2.62409e-08,  1.35271e-06,  1.99018e-09,  1.42424e-07,  1.71488e-06,  3.86999e-07,  1.81165e-09,
02:00:46,   7246160,  1.47797e-05,  2.60427e-08,  1.35420e-06,  1.98822e-09,  1.42523e-07,  1.70912e-06,  3.85623e-07,  1.83911e-09,
02:01:42,   7302037,  1.46743e-05,  2.59373e-08,  1.35271e-06,  1.97060e-09,  1.41998e-07,  1.71488e-06,  3.86123e-07,  1.81418e-09,
02:02:37,   7357913,  1.46911e-05,  2.66242e-08,  1.34972e-06,  1.98871e-09,  1.41546e-07,  1.70848e-06,  3.85874e-07,  1.81819e-09,
02:03:33,   7413790,  1.46713e-05,  2.65718e-08,  1.34673e-06,  2.00584e-09,  1.42294e-07,  1.71040e-06,  3.85749e-07,  1.77484e-09,
02:04:29,   7469668,  1.46957e-05,  2.67579e-08,  1.32882e-06,  1.94712e-09,  1.38597e-07,  1.70208e-06,  3.83124e-07,  1.77289e-09,
02:05:25,   7525545,  1.43231e-05,  2.53055e-08,  1.33927e-06,  1.95103e-09,  1.40378e-07,  1.70656e-06,  3.84123e-07,  1.80144e-09,
02:06:21,   7581422,  1.45109e-05,  2.63215e-08,  1.34375e-06,  1.98725e-09,  1.40539e-07,  1.71040e-06,  3.84499e-07,  1.76684e-09,
02:07:17,   7637278,  1.45659e-05,  2.62514e-08,  1.34076e-06,  1.98969e-09,  1.40705e-07,  1.71296e-06,  3.85623e-07,  1.83187e-09,
02:08:13,   7693155,  1.46392e-05,  2.61664e-08,  1.34375e-06,  1.97012e-09,  1.41843e-07,  1.70591e-06,  3.85874e-07,  1.79336e-09,
02:09:09,   7749033,  1.46346e-05,  2.62737e-08,  1.34823e-06,  1.99115e-09,  1.41676e-07,  1.71167e-06,  3.87123e-07,  1.78051e-09,
02:10:04,   7804910,  1.46759e-05,  2.61444e-08,  1.34972e-06,  1.97353e-09,  1.41972e-07,  1.72383e-06,  3.86999e-07,  1.76669e-09,
02:11:00,   7860787,  1.47277e-05,  2.64937e-08,  1.35718e-06,  2.01513e-09,  1.46807e-07,  1.64384e-06,  3.87749e-07,  1.79179e-09,
02:11:56,   7916665,  1.44102e-05,  2.54291e-08,  1.37361e-06,  2.03912e-09,  1.41162e-07,  1.71679e-06,  3.86499e-07,  1.78595e-09,
02:12:52,   7972542,  1.47354e-05,  2.64074e-08,  2.27690e-06,  1.83065e-09,  1.31456e-07,  1.78910e-06,  4.16123e-07,  1.82764e-09,
02:13:48,   8028418,  1.28694e-05,  7.98507e-08,  1.34972e-06,  1.97745e-09,  8.12116e-08,  1.21512e-06,  2.48624e-07,  1.34134e-09,
02:14:44,   8084295,  2.55923e-06,  7.61164e-06,  6.79339e-07,  6.53276e-10,  3.82014e-08,  8.44007e-07,  1.87999e-07,  1.26239e-09,
02:15:45,   8145962,  6.10793e-07,  7.61707e-06,  1.18145e-07,  7.85346e-10,  4.81538e-08,  8.03484e-07,  2.99874e-07,  8.00143e-09,
02:16:46,   8206780,  2.42436e-06,  3.20104e-06,  1.51893e-07,  8.21610e-09,  5.38444e-08,  1.01356e-06,  3.15249e-07,  3.04085e-07,
02:17:47,   8267175,  6.11861e-06,  3.26339e-07,  1.70244e-06,  2.96991e-07,  3.74884e-07,  1.58241e-06,  3.08999e-07,  3.35456e-07,
02:18:33,   8313581,  5.80405e-06,  2.09624e-07,  1.68517e-06,  2.94517e-07,  3.74073e-07,  1.56707e-06,  3.06874e-07,  3.40400e-07,
02:19:17,   8357243,  5.70482e-06,  1.88316e-07,  1.67258e-06,  2.93170e-07,  3.74011e-07,  1.56962e-06,  3.06249e-07,  3.42986e-07,
02:20:01,   8401656,  5.63611e-06,  1.68260e-07,  1.67167e-06,  2.94454e-07,  3.75309e-07,  1.56962e-06,  3.07249e-07,  3.42728e-07,
02:20:46,   8446070,  5.63152e-06,  1.50161e-07,  1.67333e-06,  2.90414e-07,  3.71996e-07,  1.57857e-06,  3.09249e-07,  3.42593e-07,
02:21:30,   8490461,  5.58875e-06,  1.36532e-07,  1.68368e-06,  2.94924e-07,  3.74110e-07,  1.58050e-06,  3.08749e-07,  3.43082e-07,
02:22:14,   8534873,  5.59027e-06,  1.22326e-07,  1.68538e-06,  2.95613e-07,  3.74593e-07,  1.57858e-06,  3.10124e-07,  3.42036e-07,
02:22:59,   8579287,  5.56891e-06,  1.10187e-07,  1.68407e-06,  2.92669e-07,  3.72386e-07,  1.58562e-06,  3.11749e-07,  3.41279e-07,
02:23:43,   8623700,  5.53839e-06,  1.00589e-07,  1.69311e-06,  2.94548e-07,  3.72354e-07,  1.57922e-06,  3.11499e-07,  3.42046e-07,
02:24:28,   8668112,  5.53380e-06,  9.25721e-08,  1.69218e-06,  2.93578e-07,  3.72095e-07,  1.58818e-06,  3.13499e-07,  3.41052e-07,
02:25:12,   8712526,  5.53073e-06,  8.37421e-08,  1.69658e-06,  2.93828e-07,  3.71352e-07,  1.58241e-06,  3.14124e-07,  3.41076e-07,
02:25:56,   8756938,  5.51395e-06,  7.62093e-08,  1.69414e-06,  2.93922e-07,  3.70017e-07,  1.59202e-06,  3.13624e-07,  3.41346e-07,
02:26:41,   8801351,  5.53380e-06,  7.06888e-08,  1.69619e-06,  2.92450e-07,  3.71965e-07,  1.58433e-06,  3.14624e-07,  3.40549e-07,
02:27:25,   8845763,  5.52311e-06,  6.41159e-08,  1.69676e-06,  2.89631e-07,  3.72027e-07,  1.58627e-06,  3.13374e-07,  3.43145e-07,
02:28:10,   8890176,  5.54143e-06,  6.02240e-08,  1.69908e-06,  2.94611e-07,  3.72811e-07,  1.58818e-06,  3.15624e-07,  3.40606e-07,
02:28:56,   8936178,  5.52461e-06,  5.52909e-08,  1.70039e-06,  2.93985e-07,  3.70667e-07,  1.59713e-06,  3.16999e-07,  3.40016e-07,
02:29:42,   8982181,  5.51086e-06,  5.15286e-08,  1.71083e-06,  2.95676e-07,  3.71705e-07,  1.59777e-06,  3.17749e-07,  3.37376e-07,
02:30:28,   9028183,  5.54755e-06,  4.75591e-08,  1.71356e-06,  2.95832e-07,  3.71902e-07,  1.59713e-06,  3.16749e-07,  3.39056e-07,
02:31:14,   9074187,  5.55364e-06,  4.50896e-08,  1.70936e-06,  2.94862e-07,  3.72546e-07,  1.59073e-06,  3.16624e-07,  3.39536e-07,
02:32:00,   9120191,  5.54448e-06,  4.24964e-08,  1.70394e-06,  2.96835e-07,  6.05879e-07,  3.55138e-07,  1.21999e-07,  3.22888e-07,
02:32:46,   9166195,  5.30014e-06,  3.42019e-08,  9.10194e-07,  2.74473e-07,  2.17385e-06,  6.02920e-07,  8.58748e-08,  3.38202e-07,
02:33:28,   9208363,  5.48339e-06,  3.51804e-08,  8.10443e-07,  2.89882e-07,  2.23581e-06,  5.63913e-07,  8.86948e-08,  3.41230e-07,
02:34:14,   9254367,  5.62084e-06,  3.29871e-08,  8.70733e-07,  2.90696e-07,  2.07333e-06,  6.52268e-07,  1.01320e-07,  3.43101e-07,
02:35:00,   9300372,  5.68800e-06,  3.05266e-08,  9.29051e-07,  2.91511e-07,  4.73165e-07,  1.01377e-06,  3.03155e-07,  3.43539e-07,
02:35:46,   9346375,  5.73534e-06,  3.16194e-08,  1.70300e-06,  2.95989e-07,  4.12436e-07,  1.59202e-06,  3.10936e-07,  3.39867e-07,
02:36:32,   9392378,  5.62998e-06,  3.05637e-08,  1.70385e-06,  2.93640e-07,  3.99582e-07,  1.58498e-06,  3.12694e-07,  3.40284e-07,
02:37:18,   9438381,  5.61930e-06,  2.86638e-08,  1.70188e-06,  2.92419e-07,  3.93189e-07,  1.59522e-06,  3.17038e-07,  3.38556e-07,
02:38:04,   9484383,  5.55973e-06,  2.70591e-08,  1.70833e-06,  2.94799e-07,  3.88942e-07,  1.58242e-06,  3.15609e-07,  3.40433e-07,
02:38:50,   9530386,  5.60402e-06,  2.66494e-08,  1.70142e-06,  2.94611e-07,  3.87742e-07,  1.58498e-06,  3.16679e-07,  3.40093e-07,
02:39:36,   9576388,  5.62386e-06,  2.50929e-08,  1.69685e-06,  2.92262e-07,  3.82969e-07,  1.59586e-06,  3.19069e-07,  3.40039e-07,
02:40:22,   9622391,  5.56586e-06,  2.51530e-08,  1.71681e-06,  3.02002e-07,  3.83618e-07,  1.58562e-06,  3.20631e-07,  3.38936e-07,
02:41:08,   9668395,  5.59943e-06,  2.41631e-08,  1.71674e-06,  2.95363e-07,  3.79594e-07,  1.59010e-06,  3.21492e-07,  3.40155e-07,
02:41:54,   9714398,  5.55823e-06,  2.35924e-08,  1.71839e-06,  2.98181e-07,  3.80113e-07,  1.60033e-06,  3.20366e-07,  3.41239e-07,
02:42:40,   9760402,  5.60402e-06,  2.29305e-08,  1.71419e-06,  2.92951e-07,  3.77709e-07,  1.60162e-06,  3.23217e-07,  3.40769e-07,
02:43:26,   9806407,  5.56432e-06,  2.28818e-08,  1.72129e-06,  2.98432e-07,  3.76769e-07,  1.60737e-06,  3.23859e-07,  3.39915e-07,
02:44:12,   9852411,  5.53839e-06,  2.21022e-08,  1.72746e-06,  3.00562e-07,  3.77480e-07,  1.59842e-06,  3.22944e-07,  3.40357e-07,
02:44:58,   9898413,  5.57655e-06,  2.14524e-08,  1.72550e-06,  2.96960e-07,  3.79038e-07,  1.59586e-06,  3.20920e-07,  3.42833e-07,
02:45:44,   9944416,  5.43757e-06,  2.20048e-08,  1.69378e-06,  3.01720e-07,  3.93065e-07,  1.52803e-06,  2.28295e-07,  4.25631e-07,
02:46:30,   9990418,  6.71568e-06,  7.97600e-08,  8.87157e-07,  1.93672e-07,  5.51812e-07,  3.39136e-07,  7.30499e-09,  7.61171e-07,
02:47:16,  10036422,  2.39748e-07,  7.61221e-06,  8.58506e-09,  2.19228e-10,  4.98841e-07,  1.42513e-07,  7.25827e-09,  7.61250e-07,
02:47:58,  10078368,  7.40282e-08,  7.60557e-06,  6.18690e-09,  8.36744e-11,  4.85758e-07,  1.34426e-07,  7.04497e-09,  8.96950e-07,
02:48:43,  10123440,  6.62418e-08,  8.87357e-06,  5.33751e-09,  7.98325e-11,  4.74365e-07,  1.26951e-07,  6.73595e-09,  8.71029e-07,
02:49:45,  10185974,  5.72314e-08,  8.63357e-06,  5.05368e-09,  7.22184e-11,  4.63527e-07,  1.21423e-07,  6.46785e-09,  8.52793e-07,
02:50:48,  10248509,  5.08473e-08,  8.39836e-06,  4.88854e-09,  6.83623e-11,  4.53950e-07,  1.16611e-07,  6.31898e-09,  8.43679e-07,
02:51:51,  10311044,  4.51668e-08,  8.19200e-06,  4.70519e-09,  6.93747e-11,  4.44831e-07,  1.12311e-07,  6.12173e-09,  8.36479e-07,
02:52:53,  10373579,  4.07398e-08,  8.06729e-06,  4.94424e-09,  6.48186e-11,  4.37919e-07,  1.08932e-07,  5.84541e-09,  8.24000e-07,
02:53:56,  10436114,  3.70898e-08,  7.91371e-06,  3.71860e-09,  6.23179e-11,  4.28960e-07,  1.05247e-07,  5.75185e-09,  8.09121e-07,
02:55:05,  10505769,  3.33786e-08,  7.77929e-06,  3.63035e-09,  6.00152e-11,  4.21363e-07,  1.01254e-07,  5.44673e-09,  8.01929e-07,
02:56:15,  10575424,  3.06325e-08,  7.65936e-06,  3.26619e-09,  5.79756e-11,  4.14648e-07,  9.83876e-08,  5.39371e-09,  7.92807e-07,
02:57:25,  10645079,  2.83091e-08,  7.54414e-06,  2.90233e-09,  5.69789e-11,  4.09065e-07,  9.57257e-08,  5.33809e-09,  7.85607e-07,
02:58:34,  10714734,  2.64473e-08,  7.52021e-06,  2.52997e-09,  5.54342e-11,  4.05851e-07,  9.35760e-08,  5.16241e-09,  7.78407e-07,
02:59:44,  10784389,  2.41702e-08,  7.40493e-06,  2.38275e-09,  5.35378e-11,  4.02573e-07,  9.15284e-08,  5.15928e-09,  7.72650e-07,
03:00:54,  10854044,  2.25701e-08,  7.31864e-06,  1.53918e-09,  5.25012e-11,  3.99520e-07,  8.94808e-08,  5.00202e-09,  7.62571e-07,
03:02:03,  10923678,  2.11481e-08,  7.22743e-06,  2.97774e-09,  5.16854e-11,  3.91408e-07,  8.76379e-08,  4.95045e-09,  7.59214e-07,
03:03:13,  10993332,  1.96969e-08,  7.21307e-06,  1.95201e-09,  5.03895e-11,  3.72713e-07,  8.61022e-08,  4.77574e-09,  7.52493e-07,
03:04:24,  11064047,  1.83710e-08,  7.15536e-06,  2.40201e-09,  4.87790e-11,  3.63983e-07,  8.48736e-08,  4.66822e-09,  7.54414e-07,
03:05:35,  11135292,  1.75562e-08,  7.09306e-06,  1.74164e-09,  4.84306e-11,  3.55705e-07,  8.44703e-08,  4.53864e-09,  7.42414e-07,
03:06:47,  11207287,  1.67096e-08,  7.09790e-06,  1.91379e-09,  4.73955e-11,  3.48787e-07,  8.30370e-08,  4.47329e-09,  7.44343e-07,
03:07:59,  11279282,  1.58330e-08,  6.97305e-06,  1.93156e-09,  4.70424e-11,  3.44051e-07,  8.17388e-08,  4.45617e-09,  7.34257e-07,
03:09:11,  11351277,  1.52640e-08,  6.93466e-06,  2.40232e-09,  4.57897e-11,  3.40057e-07,  8.08551e-08,  4.36823e-09,  7.33300e-07,
03:10:23,  11423272,  1.46752e-08,  6.94426e-06,  1.76763e-09,  4.47209e-11,  3.32948e-07,  7.98498e-08,  4.26198e-09,  7.32821e-07,
03:11:35,  11495267,  1.41038e-08,  6.90586e-06,  1.56756e-09,  4.48313e-11,  3.28508e-07,  7.91915e-08,  4.16419e-09,  7.28979e-07,
03:12:47,  11567262,  1.35390e-08,  6.83868e-06,  1.51335e-09,  4.38792e-11,  3.23148e-07,  7.82762e-08,  4.03997e-09,  7.22257e-07,
03:13:59,  11639257,  1.28771e-08,  6.79076e-06,  1.44422e-09,  4.29507e-11,  3.18054e-07,  7.76108e-08,  4.04283e-09,  7.18900e-07,
03:15:11,  11711252,  1.26682e-08,  6.74753e-06,  1.95799e-09,  4.26344e-11,  3.14450e-07,  7.69197e-08,  4.01827e-09,  7.16979e-07,
03:16:23,  11783247,  2.52277e-08,  6.57476e-06,  6.43829e-08,  7.87458e-10,  4.39705e-07,  2.61019e-07,  2.08956e-09,  6.49321e-07,
03:17:34,  11854182,  2.42200e-06,  3.14337e-06,  1.56297e-07,  7.83008e-10,  5.02570e-07,  2.60936e-07,  1.97729e-09,  6.62751e-07,
03:18:30,  11910337,  2.42436e-06,  2.94242e-06,  1.56592e-07,  8.21712e-09,  4.83647e-07,  2.65364e-07,  1.61907e-09,  6.73317e-07,
03:19:10,  11950791,  5.52309e-06,  2.94703e-06,  5.82007e-07,  2.80518e-07,  4.76380e-07,  1.01483e-06,  1.30327e-08,  3.51778e-07,
03:19:52,  11992543,  5.56280e-06,  1.71999e-07,  1.61754e-06,  2.89099e-07,  4.79174e-07,  1.01459e-06,  2.72734e-07,  3.42694e-07,
03:20:32,  12032372,  5.61470e-06,  1.57410e-07,  1.62910e-06,  2.91135e-07,  4.78525e-07,  1.51843e-06,  2.80335e-07,  3.46072e-07,
03:21:16,  12076035,  5.66970e-06,  1.44932e-07,  1.61585e-06,  2.84370e-07,  4.77875e-07,  1.52995e-06,  2.88881e-07,  3.44921e-07,
03:21:59,  12119697,  5.63761e-06,  1.31449e-07,  1.64254e-06,  2.93202e-07,  4.90208e-07,  1.53443e-06,  2.91593e-07,  3.45611e-07,
03:22:43,  12163340,  5.64527e-06,  1.19877e-07,  1.64674e-06,  2.95237e-07,  4.81578e-07,  1.54210e-06,  2.96085e-07,  3.45535e-07,
03:23:27,  12207002,  5.66661e-06,  1.09281e-07,  1.65617e-06,  2.93202e-07,  4.70636e-07,  1.55362e-06,  2.99843e-07,  3.45304e-07,
03:24:10,  12250666,  5.63916e-06,  9.98207e-08,  1.66026e-06,  2.93170e-07,  4.68948e-07,  1.56194e-06,  3.03217e-07,  3.44921e-07,
03:24:54,  12294328,  5.61775e-06,  9.06064e-08,  1.67958e-06,  2.97148e-07,  4.62426e-07,  1.56322e-06,  3.03992e-07,  3.45765e-07,
03:25:37,  12337991,  5.63000e-06,  8.36957e-08,  1.67810e-06,  2.98244e-07,  4.63885e-07,  1.56450e-06,  3.04694e-07,  3.45228e-07,
03:26:21,  12381653,  5.66970e-06,  7.64936e-08,  1.66800e-06,  2.95645e-07,  4.61158e-07,  1.56707e-06,  3.07530e-07,  3.44383e-07,
03:27:05,  12425317,  5.64832e-06,  7.03125e-08,  1.67939e-06,  2.97555e-07,  4.60961e-07,  1.56450e-06,  3.07593e-07,  3.44690e-07,
03:27:48,  12468980,  5.65748e-06,  6.45920e-08,  1.67885e-06,  2.95457e-07,  4.61319e-07,  1.57410e-06,  3.09258e-07,  3.44536e-07,
03:28:32,  12512643,  5.65136e-06,  5.99388e-08,  1.68565e-06,  2.99653e-07,  4.57295e-07,  1.57090e-06,  3.10062e-07,  3.44306e-07,
03:29:16,  12556286,  5.65745e-06,  5.51403e-08,  1.68518e-06,  2.95895e-07,  4.53140e-07,  1.58114e-06,  3.10451e-07,  3.44921e-07,
03:30:01,  12601538,  5.66970e-06,  5.19668e-08,  1.68742e-06,  2.97586e-07,  4.47625e-07,  1.58753e-06,  3.12242e-07,  3.44767e-07,
03:30:46,  12646791,  5.65595e-06,  4.79651e-08,  1.69590e-06,  2.98839e-07,  4.47334e-07,  1.58818e-06,  3.12155e-07,  3.45074e-07,
03:31:32,  12692045,  5.67273e-06,  4.49990e-08,  1.69238e-06,  2.99403e-07,  4.43533e-07,  1.58754e-06,  3.12350e-07,  3.45765e-07,
03:32:17,  12737300,  5.69870e-06,  4.21971e-08,  1.69115e-06,  2.93139e-07,  4.29059e-07,  1.60866e-06,  3.24405e-07,  3.42233e-07,
03:33:02,  12782553,  5.62845e-06,  4.01934e-08,  1.73268e-06,  3.00280e-07,  3.79755e-07,  1.62337e-06,  3.21976e-07,  3.43308e-07,
03:33:47,  12827807,  5.64830e-06,  3.71738e-08,  1.72735e-06,  2.95895e-07,  3.78976e-07,  1.61825e-06,  3.03674e-08,  4.46508e-07,
03:34:33,  12873062,  6.71261e-06,  3.80323e-08,  8.51503e-07,  2.88629e-07,  2.10251e-06,  7.72340e-07,  1.08078e-07,  3.38240e-07,
03:35:18,  12918316,  5.21161e-06,  3.08922e-08,  7.63129e-07,  2.85999e-07,  2.37269e-06,  4.71975e-07,  6.78660e-08,  3.35860e-07,
03:36:03,  12963568,  5.57655e-06,  2.89184e-08,  7.62114e-07,  2.81301e-07,  2.29482e-06,  5.29615e-07,  8.13198e-08,  3.37472e-07,
03:36:48,  13008822,  5.63000e-06,  2.84894e-08,  8.60924e-07,  2.89475e-07,  2.09001e-06,  6.54212e-07,  9.84298e-08,  3.39699e-07,
03:37:34,  13054077,  5.68648e-06,  2.72237e-08,  9.22333e-07,  2.90947e-07,  1.88572e-06,  1.01510e-06,  2.98523e-07,  3.44383e-07,
03:38:19,  13099330,  5.81780e-06,  2.74404e-08,  1.73369e-06,  3.00311e-07,  4.19805e-07,  1.61505e-06,  3.09530e-07,  3.40851e-07,
03:39:04,  13144145,  5.72007e-06,  2.72686e-08,  1.71738e-06,  2.98275e-07,  4.07050e-07,  1.60353e-06,  3.14648e-07,  3.39546e-07,
03:39:49,  13189398,  5.65900e-06,  2.59644e-08,  1.72335e-06,  2.96271e-07,  3.97900e-07,  1.61377e-06,  3.18562e-07,  3.39929e-07,
03:40:34,  13234652,  5.63152e-06,  2.49901e-08,  1.72932e-06,  2.99591e-07,  3.94067e-07,  1.61569e-06,  3.19374e-07,  3.41004e-07,
03:41:19,  13279906,  5.66357e-06,  2.45479e-08,  1.72662e-06,  2.95269e-07,  3.91149e-07,  1.62081e-06,  3.21936e-07,  3.40236e-07,
03:42:05,  13325158,  5.62541e-06,  2.39309e-08,  1.73343e-06,  2.97743e-07,  3.89102e-07,  1.61185e-06,  3.21694e-07,  3.42003e-07,
03:42:50,  13370390,  5.65441e-06,  2.32250e-08,  1.73017e-06,  2.95645e-07,  3.86927e-07,  1.61761e-06,  3.22858e-07,  3.41389e-07,
03:43:35,  13415643,  5.64373e-06,  2.33084e-08,  1.73343e-06,  2.98119e-07,  1.27364e-06,  4.01844e-07,  1.26453e-07,  3.29179e-07,
03:44:20,  13460896,  5.43300e-06,  2.00481e-08,  9.39129e-07,  2.66644e-07,  2.28865e-06,  5.07194e-07,  7.44136e-08,  3.35553e-07,
03:45:06,  13506148,  5.49409e-06,  2.01580e-08,  7.62203e-07,  2.83524e-07,  2.33036e-06,  5.01870e-07,  6.36949e-08,  3.43539e-07,
